platform,product_id,product_name,category,brand_name,review_count,avg_rating,n_negative,n_neutral,n_positive
musinsa,4428169,보로탈코 벨벳팅 바디크림 150ml (2 pack),기타,borotalco,706,4.895184135977337,2,7,697
musinsa,4431245,[보이넥스트도어 PICK] 헤어 바디 퍼퓸 미스트 100ml 월넛크릭그린,미스트,bibiang,805,4.783850931677018,9,28,768
musinsa,4453499,[토우세퍼레이터 증정] 네일스파 스팀 큐티클 오일,기타,bandi,24,5.0,0,0,24
musinsa,4456293,화이트 홀릭 퀵 화이트닝 톤업크림 50ml,기타,wlab,22,4.681818181818182,2,0,20
musinsa,4457986,화이트 홀릭 어웨이크닝 토닝 업 크림 50ml,기타,wlab,25,4.8,1,0,24
musinsa,4461242,하이퍼 핏 컬러 밤 10g,기타,feev,105,4.647619047619048,0,5,100
musinsa,4464480,[2개] 녹두 모공 타이트업 수딩크림 60ml (증정: 녹두 세럼 15ml),세럼,beplain,187,4.834224598930481,3,3,181
musinsa,4469656,퓨어 블록 톤업 선 쿠션 11g (SPF50+),쿠션팩트,apieu,46,4.695652173913044,0,3,43
musinsa,4485242,[보이넥스트도어 PICK] 니치퍼퓸 핸드크림 월넛크릭그린,기타,bibiang,521,4.873320537428023,3,8,510
musinsa,4485427,소나무 진정 시카 두피 앰플 15ml,세럼,roundlab,147,4.795918367346939,1,7,139
musinsa,4502057,[콜라보] 블랙헤드 세라마이드 유자 힐링 클렌징 밤 135ml+여행용 10g+헤어핀 굿즈,기타,irecipe,116,4.974137931034483,0,0,116
musinsa,4502319,샌달우드/블랙티앤피그 헤어오일 40ml,기타,longtake,112,4.839285714285714,0,4,108
musinsa,4504075,퍼퓸 바디 스프레이 200ml 4종 중 택1 (로즈/오션/레더/우디 향),기타,deeperence,89,4.820224719101123,1,1,87
musinsa,4520321,페이스 앤 바디바 (온 더 브리즈) 100g,기타,wkly,20,4.9,0,1,19
musinsa,4525441,[2개] 라즈베리 헤어 식초(리필용) 400ml*2,기타,apieu,345,4.892753623188406,2,2,341
musinsa,4541868,(탈모 기능성) 로즈마리 스칼프 스케일링 샴푸 180ML,기타,aromatica1,28,4.964285714285714,0,0,28
musinsa,4542162,수딩 알로에 베라 젤 300ML,기타,aromatica1,101,4.900990099009901,0,0,101
musinsa,4542219,로즈마리 드라이 샴푸 파우더 10G,기타,aromatica1,97,4.77319587628866,0,5,92
musinsa,4546851,선글로스 글로우업 무기자차 선크림 오리지널 50ml,선크림,demaf,138,4.804347826086956,0,7,131
musinsa,4559131,[프레시샴푸70ml] 모발빠짐감소 뿌리볼륨개선 폴리젠 바이오3 샴푸 500mlX2,기타,drforhair,274,4.883211678832117,2,3,269
musinsa,4559156,모발빠짐감소 뿌리볼륨개선 폴리젠 바이오3 샴푸 500ml,기타,drforhair,27,4.851851851851852,0,0,27
musinsa,4578977,시그니처 에센스,기타,tamz,51,5.0,0,0,51
musinsa,4579152,쉴드 100g - 프로텍팅 헤어 세럼,세럼,lush,89,4.853932584269663,1,2,86
musinsa,4582664,풋 케어 스틱 20g /발각질관리/풋크림/바디케어,기타,eunyul,37,4.72972972972973,0,1,36
musinsa,4606626,올팩션 헤어 오일 70mL(블랑쉬/라튤립/프리지아),기타,kerasys,59,4.796610169491525,0,1,58
musinsa,4613818,스노우화이트 인그로운헤어 에프터 왁싱 스크럽 500g,기타,beautyrecipe,42,4.904761904761905,1,0,41
musinsa,4619707,비건 밀크 선스크린,기타,ecolline,23,4.913043478260869,0,0,23
musinsa,4630506,[플로우윤 pick] [아떼X세터] 립 글로이 밤 (세터 콜라보 거울 키링 & 포장 박스 증정),기타,athe,616,4.758116883116883,6,25,585
musinsa,4637456,HDEX 바디스프레이 3종,기타,hadex,30,4.7,1,1,28
musinsa,4638313,퍼퓸 파우더 선팩트 12.5 (2color) + [증정] 미니 팩트,쿠션팩트,ipkn,30,4.633333333333334,1,1,28
musinsa,4641332,[콜라보] 세라마이드 유자 바이오 클렌징 오일 200ml+20ml+헤어핀 굿즈,클렌징오일,irecipe,141,4.900709219858156,1,3,137
musinsa,4650498,[어성초 세럼 5ml 증정] 어성초 카밍 토너 스킨 부스터 200ml,토너,abib,724,4.830110497237569,8,7,709
musinsa,4657968,단백질 본드 워터 에센스 200ml 2개,기타,hairplus,59,4.915254237288136,0,1,58
musinsa,4667517,아토베리어365 세라-히알 속수분 앰플 30ml,세럼,aestura,252,4.880952380952381,0,2,250
musinsa,4673454,아쿠아티카 썬스크린 35ml 2pack,기타,cellfusionc,326,4.877300613496932,2,4,320
musinsa,4675319,딥 모이스처 퍼퓸드 핸드워시,기타,beyond,25,4.96,0,0,25
musinsa,4676940,그린 토마토 토너 250ml,토너,fully,26,4.923076923076923,0,0,26
musinsa,4686210,볼류마이징 PE 립밤 4g,기타,beigic,26,4.923076923076923,0,0,26
musinsa,4696710,핸드워시 300mL (4종 중 택1/+키링 핸드워시 30mL 증정),기타,pleuvoir,73,4.863013698630137,0,2,71
musinsa,4699473,때밀이 바디필링 살국수 때필링 300ml (택1),기타,lacvert,27,4.592592592592593,0,2,25
musinsa,4701719,레이저 UV 썬스크린 50ml,기타,cellfusionc,825,4.87030303030303,1,9,815
musinsa,4709019,산양유 바디로션 350ml 2개+바디로션 7ml 5개,기타,leivy,434,4.887096774193548,2,3,429
musinsa,4718316,[2PACK] 클리어 바디 미스트 200ml,미스트,not4u,439,4.8929384965831435,3,3,433
musinsa,4718354,[2PACK] 비건 선 바디 미스트 85ml,미스트,not4u,33,4.818181818181818,0,1,32
musinsa,4729828,(탈모샴푸) 레몬그라스 샴푸 1L,기타,aromatica1,47,4.595744680851064,1,3,43
musinsa,4730811,엑스트라오디네리 오일 실크 마스크 팩 250ml,기타,lorealparis,42,4.809523809523809,0,2,40
musinsa,4748847,노워시 트리트먼트바(탄력/손상) 2종 중 택 1,기타,toun28,21,4.904761904761905,0,0,21
musinsa,4749421,이지온 세미 오버핏 스트라이프 카라 반팔 니트 [아이보리],기타,workonbodyoff,445,4.869662921348315,2,6,437
musinsa,4749432,이지온 세미 오버핏 스트라이프 카라 반팔 니트 [네이비],기타,workonbodyoff,157,4.89171974522293,0,4,153
musinsa,4769036,마다가스카르 센텔라 히알루-시카 워터핏 선 세럼 (대용량) 100ml,세럼,skin1004,122,4.918032786885246,0,0,122
musinsa,4787649,노스카나인 유브이 에이징 베리어 선세럼 40ml [SPF50+/PA++++],세럼,fation,28,4.75,0,1,27
musinsa,4789686,4주 솔루션 두피앰플 3SET,세럼,vivelab,195,4.805128205128205,1,5,189
musinsa,4789782,4주 솔루션 탈모 완화 초록샴푸 300ML 3SET,기타,vivelab,40,4.9,0,0,40
musinsa,4791073,[사은품 증정] (대용량) 그린티 씨드 히알루론산 크림 80mL + 15mL 2개 + 화산송이 폼 30g 1개,기타,innisfree,63,4.873015873015873,0,0,63
musinsa,4795889,레플리카 레이지 선데이 모닝 핸드크림 50ML,기타,maisonmargielaperfume,128,4.921875,1,1,126
musinsa,4796530,워터 스플래쉬 선크림 세라마이드 30ml,선크림,espoir,26,4.961538461538462,0,0,26
musinsa,4798093,pomponne 038 hand cream,기타,coyseio,42,4.738095238095238,0,2,40
musinsa,4805682,네일&큐티클 오일펜 4종 세트 4ml x 4ea,기타,withshyan,130,4.7846153846153845,0,3,127
musinsa,4812492,케라마이드 극손상 울트라 샴푸 + 트리트먼트 1L + 샴푸 180ML 추가증정 구성,기타,kerasys,43,4.8604651162790695,0,1,42
musinsa,4823763,[2PACK] 바다포도 모공앰플 50mlX2개(+핑구에코백 증정),세럼,mommycare,660,4.743939393939394,8,22,630
musinsa,4831280,어린쑥 트러블 미스트 120ml,미스트,hanyul,57,4.894736842105263,0,1,56
musinsa,4833361,비타 워터프루프 선스틱 18g SPF50+ PA++++,선크림,tocobo,36,4.833333333333333,0,0,36
musinsa,4836510,오스몰250 수용성 마사지젤,기타,foellie,113,4.84070796460177,1,1,111
musinsa,4845118,플로라글로우 로즈 워터 토너 500ml,토너,mamonde,137,4.868613138686132,3,0,134
musinsa,4846606,리바이탈라이징 CE 선스크린 50ml SPF50+ PA++++,기타,beigic,34,4.823529411764706,0,0,34
musinsa,4855113,더 화이트 컬렉션 핸드크림 30mL (3종 중 택1),기타,pleuvoir,29,4.931034482758621,0,0,29
musinsa,4855219,히알루론산 프레쉬 선 세럼 50ml (증정: 어니언 톤업 선 10ml),세럼,isntree,199,4.8040201005025125,1,6,192
musinsa,4858297,[수분광/파데프리] 비건 화이트 톤업 크림 50ml,기타,9wishes,29,4.689655172413793,0,2,27
musinsa,4862519,[2개] 녹두 쿨링 수분 선크림 50ml (+10ml 추가 증정),선크림,beplain,642,4.817757009345795,4,19,619
musinsa,4864433,어웨이크닝 바디오일 페퍼민트 & 유칼립투스 100ML * 2개,기타,aromatica1,37,5.0,0,0,37
musinsa,4874461,[시그니처 에디션] 워터 트리트먼트 미라클 10 (480ml 대용량),기타,moremo,75,4.866666666666666,0,1,74
musinsa,4875035,더마UV365 비타C 광채수분 선크림 40ml,선크림,aestura,35,4.6,0,6,29
musinsa,4902502,댄드러프클리닉 비듬/각질/가려움 두피케어 샴푸 (본품+리필) 400ml 2입 기획 + 증정,기타,laboh,47,4.74468085106383,1,2,44
musinsa,4911655,레드이치 가려움 케어 오일 200ml,기타,illiyoon,77,4.8311688311688314,0,4,73
musinsa,4911669,레드이치 고보습 큐어밤 60ml,기타,illiyoon,48,4.854166666666667,0,0,48
musinsa,4931684,크림 스킨 미스트 30ml,미스트,laneige,66,4.575757575757576,1,8,57
musinsa,4942279,수분초 히알루론 선세럼 워터리 튜브 SPF50+ PA++++ 50ml(+선크림 3EA 랜덤 증정),선크림,abib,129,4.875968992248062,1,1,127
musinsa,4942385,글루타치온좀 CC 선크림 토닝 튜브 SPF50+ PA++++ 50ml(+선크림 샘플 키트 증정),선크림,abib,287,4.7317073170731705,2,11,274
musinsa,4972381,[2pack] 캘리포니아 알로에 쿨링 수분 선스틱 SPF50+ PA++++,선크림,naturerepublic,28,4.642857142857143,0,0,28
musinsa,4976302,다이브인 워터리 핏 선세럼 50ml,세럼,torriden,26,4.961538461538462,0,0,26
musinsa,4977690,"LPP 단백질 트리트먼트 헤어팩 1000ml, 오리지널 2개",기타,parkjunbeautylab,43,4.906976744186046,0,1,42
musinsa,4978689,(탈모샴푸) 티트리 퓨리파잉 샴푸 대용량 세트 (본품 750ML + 리필 500 2개),기타,aromatica1,44,4.954545454545454,0,0,44
musinsa,4978725,(탈모 기능성) 대용량 로즈마리 스칼프 스케일링 샴푸 대용량 세트 (본품 750ML + 리필 500 2개),기타,aromatica1,75,4.88,1,0,74
musinsa,4979053,비글로우 글리밍 캘리 에디션 쿠션 단품 기획 (증정 : 꾸뛰르 미니 칠링칠링),쿠션팩트,espoir,27,4.666666666666667,1,0,26
musinsa,4979179,[NEW] 비어 PDRN 두피 트리트먼트 1000ml,기타,healingbird,26,4.884615384615385,0,0,26
musinsa,4981848,레드수딩 시카밸런스 크림 80ml,기타,physiogel,432,4.895833333333333,1,7,424
musinsa,4983383,브리즈핏 톤업 선베이스,기타,brookesia23,139,4.884892086330935,1,3,135
musinsa,4983539,스킨 인핸서 컴팩트 글로우 쿠션,쿠션팩트,brookesia23,110,4.7727272727272725,1,3,106
musinsa,4989897,[조슈아 PICK/진짜장벽회복크림] 익스트림 크림 65ml 오리지널 (tube)X 2개+[증정]익스트림크림라이트10ml+익스트림로션10ml+잡티세럼10ml,세럼,realbarrier,402,4.930348258706467,0,5,397
musinsa,4991722,데일리 모이스처 바디워시 코튼머스크 880ML+[증정]쿨시트1매,기타,dermab,276,4.913043478260869,1,3,272
musinsa,5004271,포스트 알파 퍼스트 쿨링 패드 70매 + 70매,기타,cellfusionc,458,4.87117903930131,1,9,448
musinsa,5006306,우레아 풋 크림 80ml+[증정]쿨시트1매,기타,dermab,22,4.863636363636363,0,0,22
musinsa,5006341,에브리데이 선블록  SPF50+PA++++ 200ml,선크림,dermab,282,4.851063829787234,0,3,279
musinsa,5006417,데일리 모이스처 바디로션 400MLX 2개+[증정]쿨시트1매+세라엠디로션20ml,기타,dermab,172,4.930232558139535,0,2,170
musinsa,5006445,세라엠디 리페어 로션 400MLX 2개+[증정]쿨시트1매+세라엠디로션20ml,기타,dermab,587,4.885860306643952,1,6,580
musinsa,5006552,프레쉬 모이스처 바디 로션 400MLX 2개+[증정]쿨시트1매+세라엠디로션20ml,기타,dermab,585,4.880341880341881,3,9,573
musinsa,5016698,더 세라마이드 스킨 베리어 모이스처라이저 80ml,기타,cosrx,467,4.854389721627409,1,7,459
musinsa,5020850,[2PACK] 젠틀키스 글로우 틴트 듀오 (9color) + 펜글리터 02선셋글로우 증정,립틴트,tooq,21,4.666666666666667,0,1,20
musinsa,5034583,[4종 택1] 구달 어성초 진정/수분/톤업/무기자차 선크림 50ml,선크림,goodal,635,4.851968503937008,4,8,623
musinsa,5035785,항균 풋샴푸 쿨링 410ML * 2개 구성 + 랩신 물티슈 증정,기타,labccin,22,4.909090909090909,0,0,22
musinsa,5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,기타,labccin,82,4.926829268292683,0,1,81
musinsa,5035890,항균 풋샴푸 오리지널 + 쿨링/보습 410ML 2개 구성 + 랩신 손소독티슈 증정,기타,labccin,21,4.9523809523809526,0,0,21
musinsa,5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,세럼,snature,327,4.91743119266055,0,5,322
musinsa,5047885,프리미엄 터치 헤어 마스크 230g 2개,기타,fino,162,4.8580246913580245,0,2,160
musinsa,5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),선크림,tocobo,40,4.55,0,3,37
musinsa,5066199,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL,세럼,innisfree,27,4.925925925925926,0,0,27
musinsa,5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,세럼,innisfree,112,4.883928571428571,0,3,109
musinsa,5069062,[2pack] 소나무 진정 시카 선크림 40ml,선크림,roundlab,71,4.859154929577465,0,2,69
musinsa,5069336,레모니 플러터 50g - 큐티클 버터,기타,lush,56,4.75,2,2,52
musinsa,5084191,톤업 CE 선크림 40ml,선크림,beigic,24,4.916666666666667,0,0,24
musinsa,5087046,정수리 냄새 고민해결 두피각질 티트리 스케일러 250ml 2개,기타,steambase,71,4.830985915492958,0,2,69
musinsa,5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,선크림,celimax,61,4.754098360655738,0,3,58
musinsa,5094413,3HR 블러링 선파우더,기타,ohui,22,4.818181818181818,0,1,21
musinsa,5094782,테라크네365 바디미스트 200ml,미스트,aestura,57,4.807017543859649,1,1,55
musinsa,5095883,[워셔블] 비스코스 코튼 케이블 반팔 니트 [블랙],기타,workonbodyoff,36,4.861111111111111,0,1,35
musinsa,5097480,비건 드라이 샴푸 앰플 40ml,세럼,ureun,131,4.351145038167939,10,13,108
musinsa,5098451,[증정] 시카 아크네 클리어 바디워시 400ml,기타,illiyoon,133,4.827067669172933,0,1,132
musinsa,5098454,시카 아크네 클리어 필링스크럽 200g,기타,illiyoon,32,4.96875,0,0,32
musinsa,5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),선크림,tocobo,273,4.717948717948718,5,9,259
musinsa,5106655,스킨톤 선파우더 (SPF 50+ / PA++++),기타,doingwhat,167,4.640718562874252,5,6,156
musinsa,5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,기타,centellian24,264,4.84469696969697,0,5,259
musinsa,5114507,이지온 세미 오버핏 스트라이프 카라 반팔 니트 (4color),기타,workonbodyoff,1380,4.888405797101449,4,18,1358
musinsa,5115013,바디로션 300ml (3종 택1) +(증정) 고체향수키링 레몬비누향,기타,sennok,316,4.8575949367088604,0,7,309
musinsa,5115265,센녹 스크럽 핸드워시 솝 클린 솝 300ml,기타,sennok,20,4.9,0,0,20
musinsa,5115678,헤어 퍼퓸 미스트 60ml (2종 택1),미스트,sennok,55,4.672727272727273,1,3,51
musinsa,5118997,아쿠아 오아시스 수분 젤크림 80ml+스쿠알란 세럼 70ml,세럼,snature,162,4.919753086419753,0,1,161
musinsa,5119038,[2PACK] 어니언 뉴페어 겔크림 플러스 50ml+50ml (증정: 어니언 뉴페어 패드 20매),기타,isntree,143,4.853146853146853,1,2,140
musinsa,5147079,그루밍 토닉 200ml,기타,reuzel,128,4.7890625,2,4,122
musinsa,5149111,트리헛 시어 슈가 바디스크럽 510g (19종 택1),기타,treehut,660,4.88030303030303,1,11,648
musinsa,5149189,우레아 10 풋크림 100g,기타,nella,24,5.0,0,0,24
musinsa,5149682,글리코릭 애시드 7％ 엑스폴리에이팅 토너 240ml,토너,theordinary,20,4.5,2,0,18
musinsa,5154124,마데카소사이드 수분 선세럼 흔적 리페어 50g,세럼,mediheal,408,4.884803921568627,2,4,402
musinsa,5162917,[100분 타임어택] 팡팡 선쿠션 미니 본품 8g,선크림,elroel,123,4.8861788617886175,0,2,121
musinsa,5187779,퍼펙트 UV 선스크린 스킨케어 밀크 NA 60ml,기타,anessa,77,4.909090909090909,0,1,76
musinsa,5187907,퍼펙트 UV 선스크린 마일드 밀크 NA 60ml,기타,anessa,29,4.931034482758621,0,0,29
musinsa,5193392,[SET] 라즈베리 헤어 식초 200ml + 라즈베리 헤어식초(리필용) 400ml,기타,apieu,124,4.862903225806452,1,2,121
musinsa,5196308,[프리미엄 고보습] 산양유 바디워시 2가지 향 택 1,기타,kerasys,76,4.815789473684211,0,3,73
musinsa,5203707,[대용량] 퍼퓸 샴푸 페어앤프리지아 750ml,기타,laboh,85,4.8,2,2,81
musinsa,5203737,[대용량] 퍼퓸 샴푸 블랑쉬앤우디 750ml,기타,laboh,63,4.968253968253968,0,0,63
musinsa,5204774,[저속노화탄력크림] 마데카크림 타이트 리프팅 50ml,기타,centellian24,74,4.648648648648648,1,4,69
musinsa,5206157,[자외선차단 립밤 SPF25 PA++]리더스 PDRN UV 립 프로텍터 (투명/로즈),선크림,leaderscosmetics,28,4.714285714285714,0,2,26
musinsa,5206207,UV 글로우밤 SPF50+ PA++++ 겉보속촉 선스틱,선크림,glutanex,44,5.0,0,0,44
musinsa,5214847,[증정] 댄드러프클리닉 비듬/각질/가려움 두피케어 샴푸 400ml,기타,laboh,84,4.75,1,4,79
musinsa,5214869,[증정] 두피강화클리닉 쿨링&노세범 샴푸 (본품+리필) 400ml 2입 기획,기타,laboh,319,4.868338557993731,0,12,307
musinsa,5230577,항균 핸드워시 500ml 2개입(센서티브/토탈)+플라워 펌프 증정 구성,기타,labccin,36,4.833333333333333,0,1,35
musinsa,5231002,[약산성/대용량] 세라마이드 아토 6.0 탑투토워시 1000ml,기타,illiyoon,61,4.819672131147541,1,0,60
musinsa,5243839,[단독 기획 구성] 카멜리아 바디 오일(+ 헤어 콤브),기타,glowiest,54,4.87037037037037,0,0,54
musinsa,5245770,[2PACK] 아쿠아 시카 부스터 바디워시 500ml,기타,snature,152,4.855263157894737,2,1,149
musinsa,5245790,[2PACK] 아쿠아 시카 부스터 바디미스트 150ml,미스트,snature,148,4.797297297297297,2,4,142
musinsa,5247647,알엑스 초록 비타민 앰플,세럼,medipeel,189,4.830687830687831,0,5,184
musinsa,5252163,마스크 오브 매그너민티 셀프-프리저빙 - 파워 마스크/페이스 앤 바디 마스크 팩,기타,lush,28,4.821428571428571,1,0,27
musinsa,5256852,헤트라스 심콩 퍼퓸 탈모 샴푸 대용량 1013ml 6가지 향,기타,hetrasbeauty,276,4.7898550724637685,2,10,264
musinsa,5256969,헤트라스 비단결 퍼퓸 트리트먼트 대용량 1013ml 6가지 향,기타,hetrasbeauty,139,4.820143884892087,0,5,134
musinsa,5266657,스크럽 바디워시 나이트 블루밍 자스민 향 500ML,기타,luvscent,43,4.953488372093023,0,0,43
