platform,category,product_name,rating,sentiment,review_content,review_date
coupang,쿠션팩트,"에이지투웨니스 시그니처 에센스 커버 팩트 인텐스 케이스 1p + 리필 14g 2p, 21호, 1개쿠폰할인40",5.0,positive,"에이지투웨니스 시그니처 에센스 커버 팩트 인텐스 케이스 1개 리필 2개, 23호, 2세트 가성비 좋은 팩트입니다 

에이지투웨니스 시그니처 에센스 커버 팩트 3번째 구입해서 만족하며 사용하고 있는 커버력 아주 좋고 에센스가 햠유 돼 있어서 피부 보습에도 도움이 되면서 바를때 마다 촉촉함이 느껴지고 자외선 차단 효과도 있어서 강한 햇빛에 노출 되는 여름에 사용하기 아주 좋은 팩트입니다 

이 상품의 최고 장점은 피부에 짙은 기미 잡티를 뛰어난 커버력으로 완벽하게 감춰 준다는 겁니다 

남들보다 제가 기미 잡티가 짙고 심한 편이고 피부 톤도 누런 편이라서 항상 팩트 21호 23호 섞어서 발라주고 있는데 화장이 두꺼워 보이지 않고 지속력이 뛰어나서 하루에 여러번 덧 바르지 않고 식사 후에 한번씩 톡톡 가볍게 발라줘도 될 만큼 팩트 지속력이 대단히 좋습니다.

특히 요즘같이 무더운 찜통 더위에도 땀이나 유분기로 인해
메이크업이 잘 지워질수 있는데 에이지투웨니스 시그니처 에센스 커버 팩트는 타 팩트에 비해 지속력이 오래 가서 만족하며 재재구매 해서 꾸준히 만족하며 사용하고 있는 최애 팩트입니다

기미 집티 커버 잘 되고 밝은 얼굴 톤으로 변신 시켜주는 자외선 차단까지 되는 완벽한 에이지투웨니스 시그니처 에센스 커버 팩트 인텐스 케이스 1개 리필 2개, 23호, 2세트는 만족스러운 구매엿습니다

무더운 더위에도 메이크업 커버력이 잘 유지 돼서 기분 좋게 외출하고 있습니다 . 

☆☆ 여름 별미로 고구마줄기 껍질 벗겼더니 손톱 끝이 시커멓게 돼서 모르는 분은 손톱에 때 낀 건가 생각 하실 거 같습니다 
손톱 때 아니지 말입니다 ㅡ 고구마줄기 껍질 때문입니다 

저의 상품평 후기가 구입 하시는데 조금이나마 도움이 되셨다면 ■도움이 돼요~ 한번씩 눌러 주시면 저에게는 기쁨이 됩니다.

꽃 보다 더 이뻐지세요.~☆",2026-03-14
coupang,아이섀도,"머지 더 퍼스트 아이섀도우, E7 엠마 피오니, 1개",5.0,positive,"올리브영에서 보고 색상이 너무 마음에 들어서 
주문했는데 매장보다 저렴하게 샀어요 
뭉침이나 가루날림없이 눈가에 밀착 잘되고
발색력이 정말 좋아요 살짝 톤다운된 핑크 브라운계열이라
붉은기가 강하지 않아서 자연스럽고 깔끔한 
아이메이크업할때 사용하기 괜찮은거 같아요 
휴대성도 좋고 바르기 편해서 데일리로 사용하기 좋아요",2020-12-31
oliveyoung,maskpack,[6월올영픽/핑구 콜라보] 셀퓨전씨 포스트 알파 쿨링 마스크 5+3매 기획 2종 (퍼스트 쿨링/시카 쿨링),5.0,positive,"자극없구요 메이크업 전에 해주면 화장 잘먹어용
재구매100",2026-05-29
musinsa,,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml+40ml (+다이브인 토너 50ml+멀티패드 10매입),5.0,positive,항상 쓰는 제품인데 역시 너무 촉촉하고 순하고 좋아요,
musinsa,,[대용량] 아쿠아 스쿠알란 수분크림 80ml,4.0,positive,샘플도 많이 줘서 좋고 무신사에서 쿠폰 먹여서 사는게 최저가인거 같아요,
musinsa,,그린 마일드 업 선 플러스 50mL 2개,5.0,positive,선크림은 이거만 씁니다. 발림성 좋고 살짝 톤업되는 느낌이 있어 좋아요,
musinsa,,[2개] 민트 스칼프 헤어 식초 200ml*2,5.0,positive,두피가 너무 시원해져서 여름엔 이거 없으면 안돼요!! 사용하기도 간편하고 쿨링감도 다른제품보다 더 좋아요,
coupang,립틴트,"롬앤 더 쥬시 래스팅 틴트, 04 피그피그, 1개",5.0,positive,"롬앤 더 쥬시 래스팅 틴트 10호 베어 애프리콧을 사용해봤는데, 이름처럼 정말 상큼하고 사랑스러운 컬러라 만족스러웠습니다.
발색은 한 번만 발라도 맑고 투명하게 올라와서 내 입술색처럼 자연스럽게 표현됐어요.
덧바르면 색감이 점점 진해져서 데일리로도, 화사하게 포인트 줄 때도 다양하게 활용할 수 있었습니다.

컬러는 은은한 코랄빛이 도는 애프리콧 느낌인데, 피부톤을 환하게 밝혀주는 효과가 있었어요.
특히 봄, 여름에 잘 어울리는 상큼한 색상이라 얼굴 전체가 생기 있어 보였습니다.
톤 구애 없이 누구나 무난하게 소화할 수 있을 것 같아 데일리 립으로 딱이에요.

텍스처는 쥬시 라인답게 촉촉하고 광택감이 살아 있었어요.
입술에 올렸을 때 건조하지 않고 수분감 있게 발려서 입술 각질 부각이 거의 없었습니다.
시간이 지나면서도 촉촉함이 유지돼서 립밤을 따로 바르지 않아도 될 정도였어요.

지속력도 꽤 만족스러웠습니다.
밥을 먹고 난 뒤에도 은은한 착색이 남아 있어 색이 완전히 지워지지 않았고, 수정 화장도 간단히 덧바르면 깔끔하게 마무리됐어요.
틴트 특유의 들뜸이나 얼룩짐이 적어서 하루 종일 자연스럽게 유지됐습니다.

향도 달콤하게 과즙 느낌이 나서 바를 때마다 기분이 좋아졌어요.
무겁지 않고 산뜻한 느낌이라 사용하면서 부담이 없었습니다.
용기 디자인도 군더더기 없이 깔끔하고, 가방에 넣어 다니기 좋은 사이즈라 휴대성도 만족스러웠습니다.

결론적으로, 롬앤 더 쥬시 래스팅 틴트 10호 베어 애프리콧은 상큼한 컬러, 촉촉한 발림성, 자연스러운 착색까지 모두 갖춘 제품이에요.
데일리 립을 찾는 분들이나 생기 있는 메이크업을 원하시는 분들께 강력히 추천드리고 싶습니다.
저도 앞으로 꾸준히 사용할 예정이고, 다른 컬러도 함께 써보고 싶을 정도로 만족스러운 틴트였어요.",2025-09-17
oliveyoung,suncare,[5월 올영픽] (50%용량증정) 에스트라 더마UV365 장벽수분 무기자차 선크림 40ml+20ml,5.0,positive,자외선차단도 잘되고 발림성좋고 순해요 데일리선크림으로 딱입니다,2026-05-11
musinsa,,에이시카 365 수분토너 pH4.5  200ml,5.0,positive,"자주 쓰는 제품 입니다
자극없고 촉촉해서 좋아요
무신사에서도 판매하니 할인받고 좋네요",
musinsa,,[SET] 어드밴스드 더 비타민씨 23 세럼 20g x 2개,3.0,neutral,이제 사용한지 3일밖에 되지 않아 효과는 모르겠지만 꾸준히 써보려 합니다,
musinsa,,퍼퓸 핸드크림 INSPIRE,5.0,positive,"멜론향이 향기로워서 좋아요!
기분이 산뜻해집니다 ^∇^",
musinsa,,히팅 가드 노워시 트리트먼트 147ml,5.0,positive,"냄새 좋움,, 확실히 머릿결이 좋아지는 느낌이 나요!!",
oliveyoung,skincare,라로슈포제 시카플라스트 밤 B5+ 100ml 기획 (+3ml 추가증정),4.0,positive,극건성인데 보습이 넘 좋아요 자기 전에 바르는데 발랐을 직후에는 겉도는 느낌이 있는데 아침에 일어나면 싹 흡수되서 촉촉해요 넘 마음에 들어요,2026-05-14
musinsa,,수딩 알로에 베라 젤 500ML,5.0,positive,"알로에는 무조건 아로마티카에요
흡수 잘되고, 끈적이지 않아요",
oliveyoung,skincare,[리뷰이벤트/잡티미백] 리덴스 톤앤스팟 코렉터 앰플 30ml 더블기획,5.0,positive,"리덴스 미백 세럼 여돌 공병템으로 유명해서 궁금했는데 왜 많이 쓰는지 알겠슴!!
나이아신아마이드 50,000ppm 들어갔다길래 따가울 줄 알았는데 자극 없이 순해서 데일리로 바르기 편했음
트러블 흔적이랑 잡티 때문에 피부톤 얼룩덜룩했는데 꾸준히 바르니까 피부가 좀 맑아 보이는 느낌 있고, 속건조도 같이 잡아줘서 피부 컨디션 자체가 좋아져서 화잘먹됨 ㅎ",2026-05-16
oliveyoung,cleansing,[초마드PICK]라씨엘르 엔자임 곡물 클렌징 파우더워시 60g 기획 (+미니어처 10g),3.0,neutral,기존에 쓰던 D사보다 알갱이 자극 안 느껴짐 그만큼 각질제거 효과도 잘 모르겠다,2025-10-21
musinsa,,아토베리어365 크림 80ml,5.0,positive,N번째 사용중인 제품인데요! 촉촉해서 건조한 이 계절에 너무너무 좋구요! 화장전에 바르면 화장 들뜸도 없이 촉촉한 피부표현이 가능합니다! 또 저녁에 듬뿍 바르고 자면 피부 트러블도 가라 앉아요 !! 추천합니다,
musinsa,,[2개] 민트 스칼프 헤어 식초 200ml*2,5.0,positive,쓰면 두피가 시원해져요 엄청 차갑다까진 오바고 그냥 시원~해짐 기분 좋음,
coupang,마스크팩,"듀이셀 프라이빗케어 마스크팩, 2개, 5개입할인· 14:39:",5.0,positive,"아침저녁으로 바람이 제법 쌀쌀해지니 피부가 쉽게 건조해져서 다시 찾은 듀이셀 마스크팩♡ 

시트가 굉장히 부드럽고 피부에 밀착감이 좋아서 움직여도 들뜨지 않고 편안하게 쓸 수 있어요 에센스 양도 충분해서 마스크팩 떼고 나면 피부가 속부터 촉촉해진 느낌이 확 와요 특히 진정 효과가 좋아서 예민해진 피부가 금방 가라앉고 다음 날 화장할 때도 확실히 더 잘 먹더라고요 향도 거의 없어서 부담 없고 민감 피부도 안심하고 쓰기 좋은 제품이라 꾸준히 찾게 돼요^^

연약하고 예민한 눈가와 세월의 풍파를 얼굴로 맞았는가.. 늘어지기 시작한 턱쪽까지 각각에 맞는 케어를 시트팩 하나로 끝날 수 있다니 일석 이조!!",2025-09-07
musinsa,,순정 디렉터 선크림 2pack 기획세트,5.0,positive,늘 사용하는 제품인데 쿠폰 있어서 저렴하게 잘 샀어요,
musinsa,,모발빠짐감소 뿌리볼륨개선 폴리젠 바이오3 샴푸 500ml,5.0,positive,잘쓰는중이에영 평소 모발고민 많은데 저거 추천받음,
musinsa,,RC BB557 GREEN 선글라스,5.0,positive,"가성비로 좋아서 구매했는데 좋아요
케이스는 너무 커서 가지고 다니기 부담스러워요",
oliveyoung,skincare,[속건조수분크림] 메디큐브 PDRN 핑크 히알루로닉 수분크림 50ml 더블기획 (+앰플10ml),3.0,neutral,건성인데  촉촉해지네요 자극은 없는편이예요 향기가 좋아요,2026-05-15
oliveyoung,skincare,[리뉴얼] 코스알엑스 어드밴스드 더 비타민C 23 세럼 20g 2입,5.0,positive,"✨ 코스알엑스 어드밴스드 비타민 C 앰플 후기

호르몬 트러블로 생긴 색소침착이 고민이라 사용해봤어요
🙌🏻 참고로 제 피부 타입은 수부지입니다!

두 병째 사용 중인데, 없애려고 했던 색소침착 부위가 확실히 옅어져서 너무너무너무 만족합니다
전체적으로 얼굴 톤도 한결 맑아진 느낌이라 재구매 의사 있어요!

학생이라 시술 대신 선택했는데,
세럼 중에서는 효과 체감이 꽤 큰 편이라 기초 제품 중 잘산 템 탑에 들어요 

비타민 C 고함량 제품이라
☀️ 여름에는 냉장 보관 강추합니다
무조건 냉장보관 해야하는 건 아니라서 서늘하고 빛 안 드는 곳에 보관하시면 돼요!


👍 장점
- 트러블 난 뒤 색소침착 완화
- 피부 톤 맑아짐 ✨

👎 단점
- 자고 인나면 손에 쇠 냄새 남음…
- 자극 살짝 있음 (따끔거리는 정도)
- 솔직히 광고하는 것처럼 산뜻하진 않..음…
- 짧은 사용기한 & 까다로운 보관


+ 효과가 초반만큼 있는 것 같지는 않아서 지금 쓰는 병만 비우고
⏸️ 한두 달 쉬었다가 재사용 예정!",2026-01-29
oliveyoung,cleansing,[단독기획] 에뛰드 순정약산성6.5휩클렌저 250ml 대용량기획(250ml+리필250ml),5.0,positive,"향도순하고 제형도 순해서 아침세안에 사용하면 좋을 것 같아요
피부가 민감한 편인데 휩클렌저라 마찰을 줄여서 자극없이 세안할 수 있어서 정말 마음에 듭니다~~
풀매하고 지울땐 이중세안해야하지만, 아침이나 ㅁㅔ이크럽을 안했을때 사용하면 당김없이 부담없이 사용할 수 있어요 ㅋ저뿐만 아니라 온가족 다 사용해도 무난할 것 같아요 ㅋ패키지도 하얗고 심플하네요~~굿굿",2020-10-21
oliveyoung,cleansing,[수분민감/아침세안] 라곰 셀럽 젤 투 워터 클렌저 170ml x 2,5.0,positive,"아침에 세안할 때 너무 건조해지는 게 싫어서 사용해봤는데, 확실히 왜 아침용 클렌저라고 하는지 알겠더라고요. 젤 타입으로 나오다가 물에 닿으면 가볍게 워터처럼 변하면서 피부에 자극 없이 부드럽게 씻겨서 부담이 없어요! 세안 후에도 당김 없이 촉촉함이 남아 있어서 기초 단계 넘어갈 때 피부 컨디션이 훨씬 안정적인 느낌이었고, 과하게 유분을 걷어내지 않아서 그런지 오히려 피부 밸런스가 더 잘 맞는 느낌이었어요. 추천합니당😀😀",2026-04-19
musinsa,,(탈모샴푸/쿨링감&진정) 대용량 티트리 퓨리파잉 샴푸 750ML 대용량,5.0,positive,"씻고나면 두피가 개운해요
안쓸때보다 가려움이 덜합니다",
musinsa,,RC BB557 GREEN 선글라스,5.0,positive,아주 마음에 들어요 할인하길래 구매했는데 만족스러워요,
oliveyoung,maskpack,[광채피부팩] 온그리디언츠 스킨 베리어 카밍 마스크팩 5매(+1매 증정기획),5.0,positive,"속보습에 너무 좋은 카밍마스크팩 !!
요즘 날씨가 많이 쌀쌀해져서 보습필수인데 일반 다른 팩들과 다르게 유화타입 마스크팩이라 보습력이 진짜좋더라구요
팩하고 화장하면 진짜 꿀광피부 연출 가능해요🥹
완전 화잘먹 필수템! 팩끝나고나서도 당김현상없고 윤광나는 피부 보이시나요...진짜 계속 손이가는 팩이에요
엄청 부드럽고 매끈하고 팩도 적당히 두꺼운편이라 부담없이 사용가능할것같아요💪🏻보습과 광을 같이챙길수있어서 추천드려요!!

-체험단으로 제품을 제공 받아 솔직하게 리뷰를 작성하였습니다.",2024-11-25
musinsa,,[3개부터 구매가능] 퍼퓸드 핸드크림 미스틱 우드 30ml,5.0,positive,우디 향수 쓰시는 분들에게 추천해요. 스파이시한 우디향 발향력 좋아요. 근데 지속력은 좀 약해요.,
musinsa,,[+바디워시 증정] 퍼퓸 데오 바디스프레이 200ml 프레쉬향,4.0,positive,"시원한 향이 은은하니 좋아요
지속시간은 생각보단 길진 않은거 같아요
그래도 만족하는 편입니다.",
oliveyoung,suncare,[물막선크림] 토리든 다이브인 모이스처 선크림 60ml 1+1 기획,5.0,positive,여태까지 산 것 중 제일 만족스러워요! 피부가 완전 심한 건성이라서 선크림 바르는걸 항상 싫어했어요 좀 지나면 건조해져서ㅠㅠㅠ 막 로션이라 섞어바르기도 했는데 이건 이제 그럴 필요가 없어요! 로션처럼 엄청 촉촉해서 너무 좋아요! 건성이신 분들은 꼭 이 선크림 사셔요,2026-05-10
oliveyoung,suncare,[올영단독] 밈즈 마일드 워터리 썬스크린 50ml 1+1 기획,5.0,positive,"선크림 특유의 답답함이나 끈적임이 거의 없고, 수분크림처럼 촉촉하게 발려서 매일 손이 가네요. 백탁도 없어서 화장 전에 발라도 밀림이 적고 자연스럽게 표현됩니다. 피부 예민한 날에도 부담 없이 사용할 수 있어서 꾸준히 쓰게 되는 제품이에요.   ^^",2026-05-14
musinsa,,[대용량] 아쿠아 스쿠알란 수분크림 80ml,3.0,neutral,할인 받아서 저렴히 구매해서 잘 쓰고 있어요~ 그냥 가성비는 좋은듯요.,
oliveyoung,maskpack,[3초완성/화잘먹] 아로셀 슈퍼 콜라겐 버블 세럼 마스크 (90회분),5.0,positive,아로셀이 콜라겐 맛집이잖아요? 이번 버블라인은 팩하기에는 시간이 없고 귀찮고 그런날에 가볍게 써주기 좋을거 같아요 버불제형이라 뭔가 더 흡수가 빠르게 잘되는거 같고 펌핑용기도 뻣뻣하지않게 펌핑잘되고 좋습니다!,2026-02-06
musinsa,,에그 레미디 헤어팩,5.0,positive,자극적이지 않은 향이라서 좋아요 머릿결 개선에도 좋습니당,
oliveyoung,suncare,[포켓몬 에디션] 비레디 아웃런 선스틱 (+피카츄 기름종이),5.0,positive,"끈적거리는게 없어서 좋아요
보송한 편으로 마무리되네요
여행갈때 들고가면 될거 같아요
러너가 쓰기 좋을거 같아요",2026-04-08
